Date,600000.SS,600004.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600025.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600061.SS,600066.SS,600068.SS,600085.SS,600089.SS,600100.SS,600104.SS,600109.SS,600111.SS,600115.SS,600118.SS,600153.SS,600170.SS,600176.SS,600177.SS,600183.SS,600188.SS,600196.SS,600208.SS,600219.SS,600221.SS,600233.SS,600271.SS,600276.SS,600297.SS,600299.SS,600309.SS,600332.SS,600340.SS,600346.SS,600352.SS,600362.SS,600369.SS,600372.SS,600383.SS,600390.SS,600398.SS,600406.SS,600436.SS,600438.SS,600482.SS,600489.SS,600498.SS,600516.SS,600519.SS,600522.SS,600535.SS,600547.SS,600566.SS,600570.SS,600583.SS,600585.SS,600588.SS,600606.SS,600637.SS,600655.SS,600660.SS,600663.SS,600674.SS,600690.SS,600703.SS,600705.SS,600733.SS,600741.SS,600760.SS,600795.SS,600809.SS,600816.SS,600837.SS,600848.SS,600867.SS,600886.SS,600887.SS,600900.SS,600919.SS,600926.SS,600928.SS,600958.SS,600968.SS,600977.SS,600989.SS,600998.SS,600999.SS,601006.SS,601009.SS,601018.SS,601021.SS,601066.SS,601088.SS,601108.SS,601111.SS,601117.SS,601138.SS,601155.SS,601162.SS,601166.SS,601169.SS,601186.SS,601198.SS,601211.SS,601212.SS,601216.SS,601225.SS,601229.SS,601238.SS,601727.SS,601766.SS,601788.SS,601800.SS,601808.SS,601818.SS,601828.SS,601838.SS,601857.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601901.SS,601919.SS,601933.SS,601939.SS,601985.SS,601988.SS,601989.SS,601992.SS,601997.SS,601998.SS,603019.SS,603156.SS,603160.SS,603259.SS,603260.SS,603288.SS,603501.SS,603833.SS,603899.SS,603986.SS,603993.SS,000001.SZ,000002.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000338.SZ,000415.SZ,000423.SZ,000425.SZ,000568.SZ,000596.SZ,000625.SZ,000629.SZ,000630.SZ,000656.SZ,000671.SZ,000703.SZ,000709.SZ,000723.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000858.SZ,000876.SZ,000898.SZ,000938.SZ,000961.SZ,000963.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002010.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002050.SZ,002081.SZ,002120.SZ,002142.SZ,002146.SZ,002153.SZ,002179.SZ,002230.SZ,002236.SZ,002241.SZ,002271.SZ,002294.SZ,002304.SZ,002311.SZ,002352.SZ,002410.SZ,002411.SZ,002415.SZ,002422.SZ,002460.SZ,002468.SZ,002475.SZ,002493.SZ,002508.SZ,002555.SZ,002558.SZ,002594.SZ,002601.SZ,002602.SZ,002607.SZ,002624.SZ,002673.SZ,002714.SZ,002736.SZ,002739.SZ,002773.SZ,002841.SZ,002916.SZ,002938.SZ,002939.SZ,002945.SZ,002958.SZ,300003.SZ,300017.SZ,300024.SZ,300033.SZ,300059.SZ,300070.SZ,300122.SZ,300136.SZ,300142.SZ,300144.SZ,300347.SZ,300408.SZ,300413.SZ,300433.SZ,300498.SZ
2019-11-18,130.4,35.34,187.98,9.96,24.65,28.71,142.77,7.19,11.69,6.48,4.48,6.25,13.61,10.95,105.81,596.36,161.79,115.68,261.86,9.92,65.91,495.88,37.0,237.09,242.53,155.83,188.35,69.66,190.37,7.08,369.02,105.88,44.71,116.48,190.59,181.96,29.25,302.21,27.1,14.5,5.76,54.11,351.86,3820.5,22.72,31.28,1327.77,47.51,455.11,129.68,214.0,22.0,20.77,38.28,156.52,42.49,64.71,604.18,588.5,115.69,58.69,85.36,85.22,95.71,7251.11,67.96,155.28,424.72,47.5,1273.52,123.47,150.44,1041.1,597.79,27.91,1259.39,995.88,111.72,168.38,523.08,347.66,98.61,58.32,970.49,140.57,679.6,312.68,148.49,302.76,54.88,669.95,352.83,1959.67,40.75,7.73,18.99,6.81,10.71,2.75,14.09,9.47,13.7,25.31,12.61,40.63,4.24,87.11,22.77,27.67,9.74,9.36,6.99,16.07,45.78,5.89,76.65,18.24,10.97,11.5,18.58,3.34,37.43,9.09,23.76,17.82,5.3,8.13,14.17,10.05,18.03,5.63,11.25,9.26,8.28,38.23,8.66,11.1,178.35,5.9,6.81,5.48,66.62,10.48,5.18,5.88,8.76,6.95,14.11,8.72,95.86,63.01,216.31,136.59,41.34,418.83,125.1,104.88,99.5,485.39,11.41,2577.62,3120.16,458.63,265.97,10.4,379.11,6.82,226.92,73.85,388.89,168.44,1974.56,327.04,61.4,13.74,69.33,40.52,210.34,86.71,23.07,52.15,17.91,19.88,135.07,76.76,33.81,208.09,1955.64,361.76,5.92,139.97,46.03,280.21,20.28,521.28,1033.47,419.55,59.22,884.02,75.43,537.72,135.8,136.91,217.75,146.46,49.63,86.22,668.8,290.89,434.27,750.87,458.82,511.05,213.99,378.84,210.88,121.64,399.88,65.72,636.7,149.42,219.18,40.87,867.65,106.02,200.88,219.49,72.4,43.77,110.47,69.89,153.59,62.52,20.09,673.39,13.0,43.85,71.66,137.28,194.02,50.5,12.23,12.85,6.04,139.73,204.1,318.2,788.52,536.2,137.8,194.31,514.22,449.85,234.51,803.43,74.84,54.5,77.32,56.75
2019-11-19,130.32,35.27,188.21,10.03,25.07,28.8,142.59,7.26,11.81,6.53,4.49,6.29,13.59,11.03,106.86,613.96,161.86,117.46,267.55,10.07,66.34,494.1,37.28,237.74,244.71,159.15,188.35,70.22,193.51,7.11,373.17,107.5,44.92,119.96,189.7,183.28,29.13,303.4,27.34,14.57,5.79,55.06,355.63,3932.06,22.96,31.03,1338.55,47.86,459.82,131.45,217.05,22.11,20.93,38.78,158.84,42.98,65.22,601.16,591.09,121.03,58.93,86.52,85.49,97.37,7279.48,68.5,156.76,428.5,48.06,1301.07,122.79,154.07,1052.05,601.52,28.64,1280.39,1000.06,111.36,168.53,538.6,347.47,99.43,58.54,987.97,142.24,679.6,318.44,149.66,305.91,55.34,684.27,352.45,2008.76,40.75,7.68,18.91,6.88,10.86,2.8,14.26,9.79,13.96,25.38,12.64,40.54,4.27,86.19,23.24,27.77,9.92,9.42,7.01,16.21,46.35,5.96,76.35,18.24,10.99,11.59,18.65,3.37,37.66,9.26,23.76,18.23,5.36,8.19,14.3,10.15,18.18,5.6,11.38,9.31,8.3,38.47,8.75,11.18,178.95,5.92,6.83,5.46,66.38,10.51,5.23,5.89,8.87,7.11,14.08,8.71,97.01,63.13,216.51,138.9,41.2,422.64,127.85,106.14,104.38,503.03,11.65,2571.6,3149.89,466.07,267.93,10.37,380.54,6.85,226.61,74.67,389.17,169.16,1983.82,330.65,64.27,13.82,70.27,41.63,217.52,87.02,23.18,54.11,17.96,20.0,137.73,77.31,34.04,212.54,1962.58,372.12,6.0,141.19,47.87,284.94,20.62,518.05,1068.67,422.61,59.44,890.5,77.79,539.88,136.3,141.73,221.09,150.05,49.55,86.81,677.57,307.86,444.34,756.07,465.52,519.21,214.36,380.92,210.94,124.37,406.18,65.47,652.72,152.6,236.73,41.09,895.57,106.56,200.76,240.55,74.42,44.68,111.45,74.54,158.19,68.64,20.24,695.78,13.01,44.93,71.66,141.44,196.02,52.12,12.26,13.28,6.1,148.69,212.16,323.12,803.32,547.87,140.8,196.31,533.42,454.77,236.66,821.54,75.52,57.23,77.48,56.72
2019-11-20,128.69,35.15,188.83,9.96,25.2,28.53,141.71,7.19,11.83,6.51,4.45,6.27,13.63,10.91,105.12,611.29,158.21,116.45,265.34,10.02,65.69,488.25,36.84,237.34,243.4,156.81,188.07,69.18,198.85,7.03,371.78,106.92,44.92,121.12,189.88,182.77,29.07,300.63,26.37,14.57,5.76,53.44,350.27,3906.32,22.78,31.25,1335.29,47.62,459.68,128.18,214.58,22.1,20.69,38.31,157.78,42.38,65.22,598.84,591.64,121.85,58.67,88.14,85.2,95.71,7287.52,67.73,157.36,440.82,48.06,1312.75,122.62,153.32,1056.69,596.3,28.56,1288.79,996.93,110.86,166.66,532.81,340.85,98.41,57.24,971.1,139.61,670.81,319.09,147.02,300.9,55.41,682.1,344.12,1984.52,40.84,7.68,18.5,6.98,10.73,2.76,14.19,9.71,13.52,25.02,12.67,39.69,4.24,85.29,22.95,27.74,9.87,9.31,6.91,16.34,45.19,5.79,74.15,18.06,10.87,11.48,18.33,3.44,37.08,9.26,23.55,17.99,5.31,8.13,14.19,9.95,18.49,5.49,11.3,9.16,8.28,38.14,8.62,10.75,177.87,5.89,6.8,5.36,65.58,10.42,5.19,5.88,8.79,7.01,13.8,8.59,95.78,64.21,213.68,138.34,40.77,424.88,124.03,103.95,101.48,479.18,11.59,2487.3,3142.95,458.63,265.97,10.3,376.24,6.77,222.46,74.05,387.97,164.84,2013.64,335.72,64.16,13.9,69.65,40.74,211.54,87.09,23.18,53.13,17.63,19.84,136.01,76.34,33.53,212.45,1969.52,365.63,6.02,139.78,47.53,282.67,20.44,514.83,1059.19,404.57,59.22,882.4,76.37,526.3,135.05,141.73,218.27,148.61,49.11,87.14,676.58,305.86,437.89,744.07,449.75,510.24,213.99,385.05,206.88,123.95,410.82,65.43,647.32,153.5,236.1,40.62,877.46,106.65,199.36,248.11,73.27,44.04,112.64,74.61,158.34,72.8,19.94,672.89,12.78,45.05,70.67,142.05,194.46,52.43,12.07,13.02,6.09,150.61,207.01,319.84,791.32,534.7,139.74,193.23,523.18,456.03,237.53,827.18,74.2,56.86,78.45,55.94
2019-11-21,128.0,34.38,187.98,10.09,25.48,28.45,141.71,7.17,11.83,6.52,4.41,6.35,13.66,10.86,104.8,612.05,157.67,118.58,264.23,9.99,65.59,487.49,37.28,235.55,244.27,156.03,186.87,69.34,195.16,7.02,372.77,108.19,44.71,120.07,187.37,185.63,29.09,292.63,26.55,14.57,5.76,52.53,348.82,3808.24,22.36,31.2,1344.32,47.32,461.39,128.27,215.74,21.93,20.65,39.04,158.31,42.06,65.53,597.22,580.33,122.68,59.12,87.68,83.54,95.24,7273.73,67.42,159.36,439.98,48.09,1309.58,121.6,154.55,1036.45,600.03,28.44,1291.59,995.54,110.86,168.53,525.97,344.82,98.41,56.81,970.49,142.75,673.01,318.32,147.31,300.9,54.83,673.86,356.99,1968.76,40.63,7.63,18.5,6.94,10.72,2.77,14.37,9.6,13.52,25.1,12.72,39.57,4.23,84.15,22.76,27.7,9.84,9.34,6.94,16.93,44.58,5.79,74.09,18.09,10.78,11.52,18.27,3.37,37.2,9.3,23.69,17.94,5.31,8.12,14.23,10.0,18.21,5.48,11.24,9.12,8.37,37.74,8.62,10.67,177.61,5.9,6.79,5.3,65.5,10.44,5.2,5.89,8.87,7.03,13.7,8.59,96.17,64.31,212.9,133.58,40.84,419.33,124.31,102.55,101.54,476.15,11.5,2488.8,3152.86,454.84,265.31,10.3,372.89,6.81,221.69,74.26,383.11,164.48,2023.31,332.33,64.21,13.9,69.65,40.26,209.45,85.84,23.35,54.44,17.68,19.9,138.5,76.34,33.63,211.56,1964.8,359.91,6.24,137.9,46.36,279.18,20.55,511.41,1044.3,402.49,59.36,880.78,75.9,523.3,131.14,145.24,224.93,148.66,48.5,86.81,666.31,304.08,439.57,761.67,452.99,511.26,211.68,386.2,207.31,121.25,407.29,67.98,643.18,153.56,233.04,40.49,875.95,107.01,196.37,252.43,72.52,44.56,115.3,72.63,157.54,70.36,19.99,680.3,12.8,45.23,70.53,141.07,193.62,53.18,12.1,13.06,6.03,149.41,207.01,324.99,785.08,536.58,139.03,189.91,519.98,462.91,231.81,807.03,74.36,55.82,77.48,55.96
2019-11-22,128.26,33.69,185.12,10.16,25.53,28.48,141.71,7.18,11.97,6.57,4.4,6.44,13.66,10.82,104.19,607.08,156.85,119.14,265.5,9.92,65.53,485.71,37.89,233.92,244.27,154.66,186.52,69.34,193.14,6.98,372.97,107.5,44.71,120.07,184.87,181.15,29.21,282.45,25.94,14.7,5.79,51.74,347.37,3660.31,22.3,30.42,1357.12,46.47,456.26,128.54,215.01,21.9,20.73,39.37,158.2,41.9,64.77,588.18,570.51,124.61,58.61,88.6,82.09,97.21,7063.82,67.03,159.96,449.36,47.53,1304.41,128.73,157.61,1010.91,599.28,28.3,1291.59,994.14,110.22,168.53,519.65,330.43,98.2,57.67,976.01,141.03,675.2,306.13,145.55,301.09,54.94,668.22,358.89,1960.28,40.45,7.63,18.3,7.02,10.73,2.8,14.58,9.67,13.7,25.1,12.74,39.53,4.24,84.79,23.04,27.81,9.76,9.29,6.89,16.95,44.54,5.69,73.86,18.09,10.91,11.43,18.22,3.4,37.08,9.29,23.83,17.96,5.33,8.16,14.18,10.28,18.88,5.45,11.24,9.06,8.37,38.04,8.6,10.56,174.45,5.9,6.79,5.26,65.82,10.45,5.23,5.87,8.85,7.07,13.56,8.59,93.6,63.11,207.19,128.22,40.52,409.11,119.04,101.63,98.94,455.43,11.56,2448.16,3178.63,449.36,263.03,10.3,370.01,6.78,222.62,74.67,376.23,163.4,1957.23,329.22,63.47,13.86,69.96,39.94,206.75,87.4,23.51,55.29,17.59,19.92,138.24,76.48,33.44,212.9,1899.7,353.73,6.29,134.47,45.69,277.64,20.48,498.92,996.92,384.45,59.29,879.16,74.96,519.0,132.14,145.77,221.34,145.39,47.36,87.39,658.03,301.04,447.05,745.67,421.88,506.36,210.21,380.65,202.14,121.1,402.09,69.73,616.72,152.42,239.61,40.31,834.2,108.0,194.44,255.89,72.01,44.76,114.04,71.72,142.93,69.86,19.94,669.29,12.71,44.57,69.13,138.59,184.96,50.37,12.02,13.05,6.05,144.57,202.98,321.95,787.88,532.06,137.8,185.51,501.94,441.43,224.82,763.62,73.44,55.55,69.98,55.22
2019-11-25,128.94,33.2,185.73,10.42,25.74,28.68,143.48,7.28,12.29,6.66,4.45,6.53,13.79,11.06,104.72,623.92,158.21,118.17,273.09,9.91,66.45,488.76,38.56,235.06,248.62,154.85,189.95,69.9,194.61,7.14,373.56,108.77,45.23,121.7,185.59,176.61,30.63,281.95,24.85,15.15,5.88,53.68,342.31,3625.17,23.14,30.19,1408.03,46.65,466.82,129.24,220.55,22.28,20.85,39.2,161.26,42.17,64.77,589.1,572.94,122.22,59.01,87.91,79.99,99.9,6996.62,67.57,157.88,437.88,47.3,1257.33,129.58,163.1,975.07,608.98,28.47,1301.4,1013.63,110.94,170.41,526.5,318.5,99.02,58.75,989.19,139.2,684.0,301.29,144.09,302.38,55.61,684.71,364.19,1968.16,40.89,7.72,18.52,7.09,10.75,2.9,14.54,9.75,13.75,25.26,12.81,39.81,4.31,85.43,23.43,28.31,9.79,9.71,7.06,16.33,45.1,5.64,74.64,18.24,11.27,11.51,18.36,3.49,37.66,9.63,23.97,18.45,5.39,8.29,14.23,10.84,19.11,5.53,11.37,9.19,8.47,38.3,8.65,10.7,171.11,6.12,6.83,5.43,66.46,10.53,5.3,5.91,8.89,7.33,13.83,8.66,91.86,64.42,186.78,126.44,40.28,407.09,113.73,101.57,95.56,443.14,11.92,2479.77,3341.14,445.29,269.56,10.57,378.15,6.79,231.68,75.91,378.62,169.16,1960.26,328.38,64.27,14.18,71.52,40.68,226.5,88.9,24.12,55.68,17.86,20.02,138.24,77.17,33.53,219.13,1895.96,347.39,6.53,127.03,48.32,280.21,20.93,500.33,967.95,384.56,58.34,879.97,75.43,510.58,129.48,139.36,233.64,141.49,47.5,88.8,612.33,289.4,433.11,713.27,412.38,533.7,207.81,384.95,202.39,119.75,396.78,70.13,611.68,149.84,238.8,40.62,820.87,111.06,194.97,247.68,72.16,45.81,115.09,74.31,135.49,70.48,19.99,649.27,12.67,45.62,67.31,136.11,172.24,48.52,11.92,12.97,6.14,143.13,201.86,324.06,769.16,529.05,139.74,182.71,491.57,435.39,220.21,754.87,72.28,53.34,68.25,54.71
2019-11-26,128.86,33.22,188.67,10.29,25.64,28.8,143.65,7.37,12.17,6.62,4.46,6.52,13.81,11.09,104.31,625.06,155.96,119.6,271.83,9.99,67.09,500.96,38.73,240.27,249.48,154.27,191.83,69.98,196.45,7.1,376.13,109.35,45.75,118.68,185.59,177.64,30.45,285.11,24.97,14.95,5.85,53.99,347.52,3657.05,23.63,30.24,1416.56,47.78,469.1,133.3,218.95,22.15,20.85,39.06,161.05,42.44,64.07,585.86,576.75,123.69,60.32,89.3,81.26,99.19,7013.17,66.8,157.02,442.36,46.79,1264.01,129.41,160.22,982.7,614.21,28.92,1278.99,1016.77,109.29,173.38,519.65,322.29,100.44,57.56,990.73,141.48,686.2,304.62,143.79,301.46,54.92,695.12,362.29,1980.88,41.28,7.69,18.71,7.01,10.92,2.86,14.68,9.64,13.9,25.58,12.84,39.53,4.36,86.75,23.26,28.17,9.81,9.66,7.18,16.54,45.56,5.53,73.73,18.19,11.23,11.62,18.43,3.44,38.12,9.82,24.02,18.64,5.38,8.33,14.35,10.63,19.23,5.5,11.33,9.26,8.42,39.03,8.54,10.6,173.81,6.1,6.92,5.38,66.54,10.53,5.38,5.93,8.98,7.29,13.95,8.76,93.04,65.54,194.14,127.55,40.2,412.28,120.75,103.45,97.92,458.15,11.71,2452.67,3311.41,445.15,273.15,10.95,378.63,6.9,231.68,74.67,376.23,172.04,1979.39,332.36,65.36,14.35,70.89,40.89,216.93,91.95,23.95,54.77,18.55,20.31,141.16,76.99,33.81,221.27,1923.99,353.57,6.29,135.59,48.26,285.55,21.18,506.78,983.11,397.57,58.48,880.78,74.72,506.14,135.14,142.44,230.31,140.68,46.26,88.55,625.24,293.33,435.95,721.67,420.16,525.33,206.15,388.92,205.77,121.58,404.19,69.69,616.9,151.46,247.62,40.26,842.25,113.67,198.19,255.45,73.08,45.54,115.3,76.52,139.5,70.76,20.54,662.09,12.76,45.95,65.93,132.93,175.12,49.4,11.83,12.75,6.05,141.49,202.31,318.9,761.72,527.17,136.91,184.23,492.08,442.83,229.03,768.18,73.64,53.92,69.11,55.28
2019-11-27,128.26,33.76,187.84,10.16,25.74,28.59,142.94,7.22,12.09,6.65,4.46,6.57,13.79,10.97,103.95,623.15,158.48,117.59,270.09,9.91,66.07,494.1,38.28,237.18,248.62,154.46,191.37,69.34,196.27,7.03,373.56,108.08,45.44,119.38,185.77,179.03,29.97,285.11,24.91,15.08,5.82,54.43,345.64,3687.69,23.27,29.66,1405.53,46.87,460.68,131.8,216.62,22.33,20.77,38.87,159.57,42.22,64.2,581.45,571.34,121.21,59.84,88.02,80.58,99.58,7041.03,66.65,156.41,440.68,47.57,1248.81,133.99,159.56,973.74,606.75,28.53,1271.99,1005.98,110.86,170.72,512.03,334.22,99.22,56.81,998.09,139.66,684.0,303.29,142.62,298.3,54.3,675.16,367.6,1988.76,40.79,7.63,18.42,6.85,10.73,2.87,14.9,9.86,13.9,25.22,12.74,39.28,4.3,84.51,22.88,27.91,9.73,9.53,7.07,16.67,46.52,5.48,74.09,18.14,11.26,11.54,18.29,3.43,37.77,9.64,23.93,18.5,5.38,8.27,14.23,10.52,19.19,5.47,11.3,9.24,8.42,38.53,8.48,10.56,173.19,6.11,6.87,5.27,64.86,10.54,5.31,5.92,8.93,7.23,13.86,8.62,94.04,64.72,196.6,126.99,40.21,408.39,128.81,103.71,94.5,467.61,12.16,2430.09,3276.73,445.99,269.56,10.9,376.24,6.83,231.22,74.47,378.71,173.83,1990.07,327.88,63.24,14.1,70.58,40.47,218.72,91.39,23.95,54.83,18.69,20.02,140.47,76.62,33.44,223.41,1934.68,342.44,6.39,132.16,48.43,281.95,20.72,494.09,961.19,401.18,58.56,874.3,73.54,498.05,127.73,143.84,232.11,136.42,46.41,88.64,615.81,290.07,436.21,712.47,427.72,519.21,206.25,387.3,202.51,118.4,392.14,69.52,613.12,151.46,254.28,40.43,874.44,113.04,191.17,248.11,72.2,44.84,114.46,78.27,138.99,70.14,20.29,654.45,12.6,44.99,66.61,136.77,175.07,50.85,11.8,12.7,5.96,141.57,203.87,322.18,754.92,520.78,140.27,182.27,503.47,440.31,223.79,766.38,73.76,52.46,69.98,55.64
2019-11-28,128.0,34.64,188.86,9.96,25.77,28.59,143.12,7.22,11.97,6.65,4.42,6.53,13.78,10.95,104.27,621.24,158.41,117.23,265.97,9.82,65.91,483.42,38.28,237.34,248.62,154.07,189.61,69.02,196.82,7.02,371.78,107.84,45.54,117.06,184.69,185.63,29.55,282.45,25.58,15.02,5.79,54.43,344.19,3688.92,22.72,29.99,1420.58,46.66,455.11,130.04,215.6,22.17,20.65,38.5,157.57,42.0,63.94,581.45,572.22,124.61,60.1,88.02,82.29,98.4,6961.39,66.57,156.76,438.72,47.2,1248.98,133.82,160.49,974.41,599.28,28.36,1248.18,1013.98,110.37,170.88,514.39,330.05,99.83,55.84,979.07,139.3,681.8,302.22,136.16,298.49,53.12,670.82,358.89,1983.91,40.84,7.54,18.26,6.82,10.73,2.8,14.87,9.68,13.98,25.18,12.79,39.28,4.31,83.51,22.71,27.75,9.75,9.48,7.04,16.51,46.69,5.33,73.54,18.11,11.32,11.58,18.32,3.36,37.66,9.56,23.71,18.76,5.35,8.25,14.23,10.69,18.95,5.45,11.26,9.17,8.38,38.8,8.49,10.63,171.25,6.0,6.87,5.28,64.86,10.45,5.27,5.91,8.92,7.23,13.91,8.59,94.18,64.46,197.14,127.49,39.85,407.2,126.08,102.15,94.88,469.13,12.01,2433.1,3256.91,448.66,267.93,10.95,372.41,6.82,227.84,73.44,376.23,173.83,1963.28,329.87,62.26,14.06,69.96,40.21,217.82,91.58,23.73,55.95,18.46,20.07,139.36,76.57,33.11,221.98,1925.24,344.3,6.35,132.3,47.03,278.46,20.48,493.69,963.35,405.77,58.41,868.63,72.13,500.99,127.23,142.17,230.57,136.65,45.91,88.14,603.05,288.74,433.5,714.07,435.06,520.23,210.12,385.56,201.4,117.74,380.42,68.92,612.4,149.6,255.18,39.93,868.41,113.58,190.41,245.95,72.28,44.12,115.44,76.67,137.31,69.72,20.29,658.49,12.55,44.78,73.14,136.99,174.89,50.25,11.77,12.55,5.89,138.97,201.19,319.61,757.4,522.28,140.45,182.99,503.6,433.43,222.99,765.18,76.0,52.8,71.11,55.63
2019-11-29,127.57,33.67,185.96,10.03,25.85,28.53,143.3,7.2,11.94,6.64,4.39,6.53,13.74,10.91,103.86,607.46,156.08,120.87,266.45,9.79,66.18,476.31,38.06,235.22,247.75,154.66,190.8,69.34,194.43,7.02,371.59,108.89,45.65,116.24,184.34,186.36,29.57,277.31,25.27,14.95,5.76,53.99,343.61,3534.45,22.78,29.96,1395.74,46.66,455.26,128.54,214.87,22.17,20.85,39.82,157.26,42.06,64.32,575.88,561.19,128.29,60.63,86.29,81.47,97.61,6698.01,66.8,158.58,435.22,46.93,1237.8,135.35,156.92,971.42,600.77,28.41,1246.78,1011.55,110.01,170.88,505.19,338.38,100.44,56.27,977.23,140.01,681.8,290.27,141.15,298.86,52.23,607.02,356.61,1965.13,40.86,7.6,18.28,6.87,10.77,2.79,14.93,9.7,14.04,25.36,12.82,39.16,4.29,82.33,22.75,27.72,9.79,9.39,6.99,16.79,45.97,5.37,73.28,18.11,11.22,11.65,18.4,3.37,37.77,9.48,23.71,18.78,5.35,8.22,14.29,10.58,18.91,5.4,11.28,9.17,8.35,38.8,8.54,10.65,172.65,6.1,6.92,5.29,64.54,10.41,5.29,5.89,8.87,7.21,13.88,8.58,95.98,64.21,195.6,123.77,39.58,398.52,125.43,100.75,94.46,465.23,11.95,2403.0,3247.0,449.5,266.95,11.2,370.97,6.85,228.76,73.44,374.12,173.83,1907.88,317.99,63.47,14.14,69.96,40.21,217.82,93.45,23.79,55.81,18.74,20.17,140.56,76.8,33.3,217.17,1880.0,339.2,6.37,130.47,46.53,275.27,20.26,491.67,952.52,404.46,57.89,863.77,72.13,501.84,125.65,139.98,231.34,134.14,45.77,88.06,608.52,289.77,432.6,704.07,431.17,506.16,211.59,381.56,199.0,118.7,385.73,68.23,606.28,146.24,257.43,40.06,860.61,113.85,189.76,242.71,72.8,44.33,113.34,76.21,139.06,70.36,20.39,631.85,12.63,44.78,78.84,138.65,176.57,49.9,11.86,12.62,6.0,132.97,204.32,319.84,755.64,525.67,138.86,181.11,507.7,425.99,222.52,761.46,78.68,52.05,71.54,55.57
2019-12-02,127.23,33.86,187.74,10.03,26.13,28.53,143.3,7.28,11.92,6.7,4.48,6.68,13.68,10.92,104.96,624.3,156.39,119.34,274.83,9.66,66.45,472.49,37.84,233.02,248.18,155.44,190.4,69.34,190.74,7.04,370.2,109.81,45.44,117.99,185.23,189.66,29.41,277.01,25.27,14.89,5.76,53.72,344.19,3445.78,22.54,29.88,1417.82,46.34,454.97,128.71,214.14,22.42,20.89,39.51,162.21,42.49,64.01,576.81,558.05,130.59,58.85,85.71,80.7,98.16,6720.53,66.42,157.02,432.28,46.58,1246.14,135.18,159.59,972.09,607.49,28.44,1256.58,1008.07,110.44,173.07,500.98,344.44,99.63,61.88,956.68,140.87,686.2,287.13,139.39,300.71,53.99,553.64,367.22,2000.27,40.52,7.65,18.34,6.84,10.8,2.77,15.01,9.62,13.86,25.44,12.8,39.12,4.29,84.27,22.8,27.8,9.82,9.51,7.01,17.15,47.73,5.36,73.38,18.09,11.2,11.7,18.54,3.37,37.43,9.55,23.83,18.48,5.35,8.15,14.35,10.48,18.83,5.46,11.22,9.24,8.32,38.54,8.63,11.08,172.01,6.03,6.94,5.32,64.3,10.43,5.23,5.88,8.73,7.25,13.8,8.53,95.28,63.91,195.47,123.61,39.23,399.96,134.33,104.11,94.16,482.59,11.77,2413.53,3281.69,447.54,270.21,11.05,371.45,6.86,230.6,74.47,370.91,174.19,1907.68,324.35,62.55,14.1,69.96,41.32,230.09,92.64,23.79,55.03,18.69,20.17,140.3,77.31,33.44,220.56,1872.36,346.0,6.31,130.98,49.88,261.7,20.51,505.16,940.07,402.27,57.82,866.2,74.25,502.49,123.49,142.0,228.52,133.06,45.21,89.47,601.23,289.85,432.6,706.07,434.2,500.04,209.84,383.94,200.85,117.8,379.64,67.7,600.34,139.22,250.32,39.99,853.56,113.58,190.46,248.87,72.64,44.09,112.29,77.2,137.53,73.4,20.12,656.11,12.67,45.02,80.55,136.29,176.28,50.74,12.03,12.76,6.0,131.73,205.89,319.14,761.32,527.93,136.56,179.31,514.1,421.91,222.67,734.72,84.52,52.81,72.57,56.41
